STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/7/2021,5.82,0,0,0,80,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/8/2021,10.74,0,0,0,76,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/8/2021,4.92,0,0,0,78,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/8/2021,4.03,0,0,0,83,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/8/2021,3.36,0,0,0,85,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/8/2021,7.83,0,0,0,87,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/8/2021,10.29,0.19,0,0,83,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/8/2021,7.61,0,0,0,89,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/8/2021,11.86,0.03,0,0,92,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/8/2021,10.07,0.64,0,0,83,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/8/2021,8.5,0.38,0,0,93,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/8/2021,13.42,0.09,0,0,88,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/8/2021,9.62,0,0,0,85,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/8/2021,6.49,0,0,0,84,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/8/2021,6.49,0,0,0,80,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/8/2021,6.26,0,0,0,80,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/8/2021,5.82,0,0,0,80,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/8/2021,5.14,0,0,0,84,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/8/2021,6.71,0,0,0,86,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/8/2021,5.82,0,0,0,88,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/8/2021,5.37,0,0,0,91,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/8/2021,8.28,0.6,0,0,88,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/8/2021,8.72,0,0,0,83,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/8/2021,5.82,0,0,0,87,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/8/2021,8.5,1.91,0,0,95,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/8/2021,6.49,0.39,0,0,94,71
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/8/2021,5.37,0,0,0,90,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/8/2021,6.04,0,0,0,91,73
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/8/2021,8.5,0,0,0,92,76
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/8/2021,10.51,0.28,0,0,89,72
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/8/2021,4.7,0,0,0,85,67
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/8/2021,8.05,0,0,0,82,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/9/2021,12.08,0,0,0,76,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/9/2021,5.82,0,0,0,78,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/9/2021,6.93,0.01,0,0,75,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/9/2021,8.5,0,0,0,73,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/9/2021,8.28,0,0,0,82,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/9/2021,4.92,0,0,0,82,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/9/2021,10.51,0,0,0,88,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/9/2021,10.51,0,0,0,79,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/9/2021,5.59,0,0,0,77,58
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/9/2021,5.82,0,0,0,80,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/9/2021,8.72,0,0,0,87,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/9/2021,10.51,0,0,0,87,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/9/2021,6.04,0,0,0,88,68
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/9/2021,13.42,0,0,0,86,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/9/2021,5.82,0,0,0,79,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/9/2021,5.82,0,0,0,82,57
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/9/2021,8.05,0.45,0,0,89,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/9/2021,9.4,0,0,0,77,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/9/2021,5.37,0,0,0,89,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/9/2021,11.18,0.08,0,0,82,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/9/2021,12.3,0.17,0,0,75,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/9/2021,16.78,0.4,0,0,63,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/9/2021,10.74,0,0,0,67,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/9/2021,12.97,0.12,0,0,79,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/9/2021,9.62,0,0,0,69,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/9/2021,12.53,0,0,0,83,54
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/9/2021,11.86,0,0,0,87,63
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/9/2021,8.95,0,0,0,73,60
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/9/2021,5.14,0,0,0,82,55
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/9/2021,4.7,0,0,0,80,59
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/10/2021,5.82,0,0,0,85,61
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/10/2021,8.05,0.02,0,0,80,66
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/10/2021,5.37,0.14,0,0,76,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/10/2021,11.86,0,0,0,73,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/10/2021,11.41,0,0,0,67,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/10/2021,9.62,0,0,0,68,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/10/2021,4.92,0.66,0,0,75,65
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/10/2021,3.36,0.01,0,0,75,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/10/2021,5.82,0.01,0,0,80,64
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/10/2021,10.51,0.02,0,0,79,70
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/10/2021,11.18,0.75,0,0,77,62
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/10/2021,8.05,0.01,0,0,65,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/10/2021,7.38,0.35,0,0,71,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/10/2021,5.82,0.16,0,0,71,56
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/10/2021,7.38,0.02,0,0,62,51
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/10/2021,10.51,0,0,0,59,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/10/2021,7.16,0,0,0,66,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/10/2021,4.25,0,0,0,72,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/10/2021,8.05,0,0,0,71,52
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/10/2021,8.5,0,0,0,72,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/10/2021,11.18,0,0,0,65,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/10/2021,5.59,0,0,0,56,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/10/2021,3.58,0,0,0,56,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/10/2021,12.3,1.85,0,0,51,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/10/2021,19.69,0.76,0,0,55,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/10/2021,7.61,0,0,0,57,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/10/2021,7.38,0,0,0,56,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/10/2021,9.84,0.44,0,0,57,48
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/10/2021,17.67,0.53,0,0,56,53
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/10/2021,12.3,0.04,0,0,59,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/10/2021,10.07,0,0,0,53,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/11/2021,8.05,0,0,0,49,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/11/2021,8.05,0,0,0,47,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/11/2021,5.14,0,0,0,45,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/11/2021,4.7,0,0,0,47,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/11/2021,7.83,0,0,0,52,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/11/2021,9.84,0,0,0,59,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/11/2021,9.84,0,0,0,65,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/11/2021,7.83,0,0,0,65,49
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/11/2021,9.4,0,0,0,58,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/11/2021,8.72,0,0,0,56,38
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/11/2021,12.75,0.44,0,0,57,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/11/2021,14.32,0.05,0,0,43,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/11/2021,11.18,0.03,0,0,39,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/11/2021,14.09,0.01,0,0,37,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/11/2021,4.47,0.01,0,0,36,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/11/2021,8.95,0,0,0,56,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/11/2021,12.3,0.13,0,0,61,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/11/2021,14.32,0,0,0,40,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/11/2021,7.83,0,0,0,40,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/11/2021,8.05,0,0,0,50,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/11/2021,10.51,0,0,0,55,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/11/2021,9.17,0,0,0,36,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/11/2021,9.4,0,0,0,43,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/11/2021,13.42,0.04,0,0,53,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/11/2021,13.42,0,0,0,48,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/11/2021,6.49,0,0,0,31,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/11/2021,9.62,0,0,0,42,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/11/2021,9.4,0,0,0,41,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/11/2021,9.17,0,0,0,41,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/11/2021,7.38,0,0,0,53,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/12/2021,8.72,0,0,0,49,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/12/2021,9.84,0,0,0,59,44
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/12/2021,6.93,0,0,0,51,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/12/2021,6.71,0,0,0,44,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/12/2021,9.4,0.26,0,0,41,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/12/2021,17.45,0,0,0,38,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/12/2021,6.93,0,0,0,26,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/12/2021,6.71,0,0,0,35,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/12/2021,8.72,0,0,0,46,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/12/2021,9.17,0.84,0,0,60,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/12/2021,16.33,0,0,0,58,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/12/2021,14.32,0,0,0,48,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/12/2021,7.61,0,0,0,49,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/12/2021,8.05,0.03,0,0,54,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/12/2021,19.01,0,0,0,66,50
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/12/2021,19.24,0,0,0,66,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/12/2021,8.28,0,0,0,40,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/12/2021,10.07,0.06,0,0,40,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/12/2021,7.38,0,0,0,37,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/12/2021,10.96,0,0,0,42,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/12/2021,11.63,0,0,0,40,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/12/2021,8.05,0,0,0,31,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/12/2021,7.83,0,0,0,46,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/12/2021,8.95,0,0,0,57,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/12/2021,9.17,0.03,0,0,55,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/12/2021,8.5,0.37,0,0,43,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/12/2021,10.51,0.32,0,0,46,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/12/2021,6.26,0.38,1.5,0,37,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/12/2021,8.05,0.01,0.4,1.2,36,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/12/2021,5.14,0,0,0,37,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/12/2021,8.28,0,0,0,43,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/1/2022,19.69,0.23,3.2,0,38,24
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/1/2022,9.62,0.04,0.9,3.9,28,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/1/2022,8.5,0,0,3.9,22,9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/1/2022,12.97,0,0,3.1,35,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/1/2022,19.01,0,0.1,3.1,34,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/1/2022,11.86,0,0,3.1,15,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/1/2022,7.61,0,0,3.1,15,-1
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/1/2022,11.41,0.05,0,3.1,34,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/1/2022,12.08,0,0,2,34,9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/1/2022,8.95,0,0,2,16,5
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/1/2022,13.42,0,0,2,36,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/1/2022,6.04,0,0,2,41,31
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/1/2022,5.82,0,0,1.2,40,29
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/1/2022,16.33,0.01,0.1,0,36,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/1/2022,12.97,0.02,0.2,0,26,16
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/1/2022,4.7,0.01,0.2,0,29,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/1/2022,11.18,0,0,0,28,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/1/2022,13.2,0,0,0,44,20
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/1/2022,12.75,0,0,0,40,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/1/2022,9.62,0,0,0,19,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/1/2022,6.49,0,0,0,25,6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/1/2022,13.87,0.02,0.2,0,33,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/1/2022,9.62,0.24,3.5,3.9,21,7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/1/2022,9.62,0.14,2.2,3.9,26,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/1/2022,9.84,0,0,5.1,12,0
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/1/2022,8.72,0,0,5.1,15,-6
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/1/2022,12.3,0,0,3.9,32,14
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/1/2022,9.17,0.08,3.3,5.1,26,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",29/1/2022,7.61,0,0,5.9,22,7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",30/1/2022,6.04,0,0,3.9,31,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",31/1/2022,8.28,0,0,3.9,33,25
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/2/2022,10.96,0.09,0.2,3.9,46,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/2/2022,15.43,0.3,5.4,2,33,16
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/2/2022,17.45,0,0,5.9,24,16
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/2/2022,8.72,0.01,0.5,5.1,24,10
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/2/2022,11.41,0,0,5.1,20,4
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/2/2022,12.75,0,0,5.1,33,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/2/2022,8.72,0,0,3.9,31,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/2/2022,10.51,0,0,3.1,38,19
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/2/2022,12.3,0,0,2,41,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/2/2022,13.2,0.01,0.1,1.2,35,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/2/2022,14.99,0.08,0.5,0,44,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/2/2022,11.18,0,0,0,28,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/2/2022,7.16,0,0,0,20,12
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/2/2022,6.26,0,0,0,26,14
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/2/2022,10.51,0,0,0,45,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/2/2022,15.88,0.83,0,0,55,41
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/2/2022,19.24,0.22,2.9,0,41,16
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/2/2022,14.76,0,0,2,31,7
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/2/2022,14.09,0,0,2,25,9
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/2/2022,17.22,0,0,1.2,47,17
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/2/2022,7.83,0,0,0,48,32
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/2/2022,12.08,0.87,0,0,44,23
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/2/2022,11.41,0,0.1,0,23,15
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",24/2/2022,11.63,0.11,1.1,0,27,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",25/2/2022,7.38,0.07,2,3.1,31,18
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",26/2/2022,10.51,0,0,1.2,31,13
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",27/2/2022,8.05,0,0,0,43,26
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",28/2/2022,10.51,0,0,0,53,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",1/3/2022,7.38,0,0,0,54,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2/3/2022,9.62,0,0,0,58,33
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3/3/2022,11.86,0,0,0,36,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4/3/2022,8.72,0,0,0,41,28
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5/3/2022,14.32,0.12,0,0,69,39
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6/3/2022,15.66,0.02,0,0,59,35
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7/3/2022,12.08,0.35,2.9,1.2,36,30
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8/3/2022,7.16,0,0,1.2,39,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9/3/2022,9.62,0,0,0,41,27
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10/3/2022,6.26,0.02,0.6,0,31,22
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11/3/2022,12.08,0.01,0.3,1.2,31,16
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12/3/2022,13.2,0,0,0,23,11
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13/3/2022,11.63,0,0,0,51,21
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14/3/2022,9.84,0,0,0,63,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15/3/2022,6.26,0,0,0,54,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16/3/2022,7.83,0,0,0,70,36
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17/3/2022,7.61,0,0,0,73,47
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",18/3/2022,17.22,0.64,0,0,47,40
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",19/3/2022,9.62,0.06,0,0,43,37
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",20/3/2022,6.49,0,0,0,63,34
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",21/3/2022,8.5,0,0,0,74,42
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",22/3/2022,11.86,0.22,0,0,56,45
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",23/3/2022,8.5,0.37,0,0,58,46
